pathway	SRR6153522	SRR6153523	SRR6153524	SRR6153525	SRR6153526	SRR6153527	SRR6153528	SRR6153529	SRR6153530	SRR6153531	SRR6153532	SRR6153533	SRR6153534	SRR6153535	SRR6153536	SRR6153537	SRR6153538	SRR6153539	SRR6153540	SRR6153541	SRR6153542	SRR6153543	SRR6153544	SRR6153545	SRR6153546	SRR6153547	SRR6153548	SRR6153549	SRR6153550	SRR6153551	SRR6153552	SRR6153553	SRR6153554	SRR6153555	SRR6153556	SRR6153557	SRR6153558	SRR6153559	SRR6153560	SRR6153561	SRR6153562	SRR6153563	SRR6153564	SRR6153565	SRR6153566	SRR6153567	SRR6153568	SRR6153569	SRR6153570	SRR6153571	SRR6153572	SRR6153573	SRR6153574	SRR6153575	SRR6153576	SRR6153577	SRR6153578	SRR6153579	SRR6153580	SRR6153581	SRR6153582	SRR6153583	SRR6153584	SRR6153585	SRR6153586	SRR6153587	SRR6153588	SRR6153589	SRR6153590	SRR6153591	SRR6153592	SRR6153593	SRR6153594	SRR6153595	SRR6153596	SRR6153597	SRR6153598	SRR6153599	SRR6153600	SRR6153601	SRR6153602	SRR6153603	SRR6153604	SRR6153605	SRR6153606	SRR6153607	SRR6153608	SRR6153609	SRR6153610	SRR6153611	SRR6153612	SRR6153613	SRR6153614	SRR6153615	SRR6153616	SRR6153617	SRR6153618	SRR6153619	SRR6153620	SRR6153621	SRR6153622	SRR6153623	SRR6153624	SRR6153625	SRR6153626	SRR6153627	SRR6153628	SRR6153629	SRR6153630	SRR6153631	SRR6153632	SRR6153633	SRR6153634	SRR6153635	SRR6153636	SRR6153637	SRR6153638	SRR6153639	SRR6153640	SRR6153641	SRR6153642	SRR6153643	SRR6153644	SRR6153645	SRR6153646	SRR6153647	SRR6153648	SRR6153649	SRR6153650	SRR6153651	SRR6153652	SRR6153653	SRR6153654	SRR6153655	SRR6153656	SRR6153657	SRR6153658	SRR6153659	SRR6153660	SRR6153661	SRR6153663	SRR6153664	SRR6153665	SRR6153666	SRR6153667	SRR6153668	SRR6153669	SRR6153670	SRR6153671	SRR6153672	SRR6153673	SRR6153674	SRR6153675	SRR6153676	SRR6153677	SRR6153678	SRR6153679	SRR6153680	SRR6153681	SRR6153682	SRR6153683	SRR6153684	SRR6153685	SRR6153686	SRR6153687	SRR6153688	SRR6153689	SRR6153690	SRR6153691	SRR6153692	SRR6153693	SRR6153694	SRR6153695	SRR6153696	SRR6153697	SRR6153698	SRR6153699	SRR6153700	SRR6153701	SRR6153702	SRR6153703	SRR6153704	SRR6153705	SRR6153706	SRR6153707	SRR6153708	SRR6153709	SRR6153710	SRR6153711	SRR6153712	SRR6153713	SRR6153714	SRR6153715	SRR6153716	SRR6153717	SRR6153718	SRR6153719	SRR6153720	SRR6153721	SRR6153722	SRR6153723	SRR6153724	SRR6153725	SRR6153726	SRR6153727	SRR6153728	SRR6153729	SRR6153730	SRR6153731	SRR6153732	SRR6153733	SRR6153734	SRR6153735	SRR6153736	SRR6153737	SRR6153738	SRR6153739	SRR6153740	SRR6153741	SRR6153742	SRR6153743	SRR6153744	SRR6153745	SRR6153746	SRR6153747	SRR6153748	SRR6153749	SRR6153750	SRR6153751	SRR6153752	SRR6153753	SRR6153754	SRR6153755	SRR6153756	SRR6153757	SRR6153758	SRR6153759	SRR6153760	SRR6153761	SRR6153762	SRR6153763	SRR6153765	SRR6153766	SRR6153768	SRR6153769	SRR6153770	SRR6153771	SRR6153772	SRR6153773	SRR6153774	SRR6153775	SRR6153776	SRR6153777	SRR6153778	SRR6153779	SRR6153780	SRR6153781	SRR6153782	SRR6153783	SRR6153784	SRR6153785	SRR6153786	SRR6153787	SRR6153788	SRR6153789	SRR6153790	SRR6153791	SRR6153792	SRR6153793	SRR6153794	SRR6153795	SRR6153796	SRR6153797	SRR6153798	SRR6153799	SRR6153800	SRR6153801	SRR6153802	SRR6153803	SRR6153804	SRR6153805	SRR6153806	SRR6153807	SRR6153808	SRR6153809	SRR6153810	SRR6153811	SRR6153812	SRR6153813	SRR6153814	SRR6153815	SRR6153816	SRR6153817	SRR6153818	SRR6153819	SRR6153820	SRR6153821	SRR6153822	SRR6153823	SRR6153824	SRR6153825	SRR6153826	SRR6153827	SRR6153828	SRR6153829	SRR6153830	SRR6153831	SRR6153832	SRR6153833	SRR6153834	SRR6153835	SRR6153836	SRR6153837	SRR6153838	SRR6153839	SRR6153840	SRR6153841	SRR6153843	SRR6153845	SRR6153846	SRR6153847	SRR6153848	SRR6153849	SRR6153850	SRR6153851	SRR6153852	SRR6153853	SRR6153854	SRR6153855	SRR6153856	SRR6153857	SRR6153858	SRR6153859	SRR6153860	SRR6153861	SRR6153862	SRR6153863	SRR6153864	SRR6153865	SRR6153866	SRR6153867	SRR6153868
14DICHLORBENZDEG-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.063650623297283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.583312169105437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.316525499485989	10.262883333040097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32441113490364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8903057726587145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1CMET2-PWY	4202.617952456211	5530.980974148835	4260.742665935596	6184.61219258205	6097.816346841489	2718.4638184372825	173.64496984923588	5116.5214833045575	4099.914718078355	3301.900783651917	6400.266582047596	1720.176827882374	3833.9295877281334	2451.64330624146	4037.862684797674	5451.196302358885	5020.557140127529	4210.9121186059565	2015.2359730489923	4326.2599181590795	2679.9666458235592	3892.6668942093725	2505.822224735912	3337.998872073491	5353.854846152772	3382.407412476655	5654.181248905689	2462.8659852789337	4470.91305285356	5663.677091296374	4809.960952801107	3977.6789066624706	3652.508980486987	7111.058985300309	11939.446952278691	3472.5794598059606	6229.330323487132	2579.525776643987	1719.336129404959	6386.487089609605	1943.5718721448402	7225.838343788097	5157.990251116957	3456.2970862563775	3704.6441632903557	5551.099772553738	3321.7936880603684	1392.1884380025037	2252.6615745863355	2019.297487132258	1979.5642039242568	9420.879880454992	6371.823413008305	1493.081531240353	2042.0981333525942	2965.585371102142	2299.8101694138218	3600.9883420103192	3710.581598449117	2583.842659284277	1474.745757204425	5969.965421648704	7422.494168917679	7374.753010133063	5512.915857339919	4349.295865251392	5986.697550794894	9500.090765712122	14934.766860784739	7027.568385652835	5767.124342115232	4618.623184005619	6269.929012519155	5475.307714631908	5775.333691573327	5059.765128898359	3041.3874947629147	3831.7094170771547	2241.3678025852414	1323.2671707645968	5036.982852941356	3446.1661774722324	1682.3066603065672	3518.8630628368232	3554.0812268787595	4139.629551301651	5069.5370411468475	7534.825268299685	3367.828085672577	4463.772089606968	4860.479434036617	6227.499031546765	2413.055805866046	857.6756227122145	3549.185501083311	5223.433792009299	6050.134012205011	4340.182979502362	2996.5357328597083	3307.1687525019606	6033.59370605567	8310.419386872645	3386.9473176205443	2094.9274784783997	6122.545478634027	3121.8012212999947	3033.4408147283343	2410.0117455907307	10500.568924958277	2141.7110075173614	4714.63078425247	3791.402937625691	5439.329321336339	1301.952122314556	2181.407277328149	5470.096350210649	1965.1241292492161	2047.7232811029494	4925.473025220487	2782.9856714448883	9056.834752851099	5736.770917641312	3181.550723790688	6475.310891273791	5193.502581458487	5187.725199544773	12517.404231626253	3254.950895603798	3381.4125196642653	9539.046641324756	1598.7552861064703	5864.989157452702	6873.826755483917	1311.401614455151	3492.1575090582296	4383.839504079945	2968.3793562956394	18686.307895066948	6587.645816763172	7249.093685432179	6588.531891280536	2716.452700734782	6451.037394496852	4713.71338678212	3127.960598031151	1358.606737568377	1906.0060325661339	5150.305816490637	7650.254023067374	2834.2266843064663	4747.935252446796	4893.790244515837	7640.073954612004	6487.43102660978	8088.389817603071	3546.4284510787634	6511.877706571463	7025.580404967123	5163.270986252921	3281.4463022695786	3731.543347258329	4420.146072129393	4591.710427079442	3521.9292364951416	173.11815519748464	9225.626539890907	4198.299407712035	7709.2515840869755	4403.983673970223	9168.006189003865	7034.415270532587	6683.806801838002	7365.507126197705	7462.790583247455	5804.638740165773	8250.264833565509	5065.398289318423	4219.871232636068	3148.069321104427	5098.324762692356	1276.5758983881922	890.2240354417087	2831.459832772138	2689.480217750819	3739.6091419255768	1243.0578688188764	14432.813742213444	4823.90226086811	4251.675348928683	5644.311273043014	3509.825512004702	7999.538783030169	1533.8988127074804	2972.5498680995947	10538.615987036936	2743.5423828887065	2332.547145790591	4018.5636828851502	2589.954143187335	2495.508736588414	1512.5495187951758	2705.9993581838376	5439.7646440174985	4351.566707925175	2090.745817245399	6431.2661083595	3453.8989774831502	3889.0022806031125	5975.340505817978	2706.8443260601416	3466.844808680849	2888.2893266148058	2850.701443200487	2154.4520022877505	10014.672325285928	5348.492271628736	10968.991745243055	13887.04915006727	5070.086458577734	13626.65084230452	7426.445288153344	5770.445411876387	3067.706053750001	4986.006202562958	4668.356457726335	4135.264477125674	2862.868374718529	1493.557856069709	2957.91829383027	799.7077033730253	8739.403350608127	10410.276480898227	4338.219959989775	3296.608336347818	4477.231848869668	1412.69026624291	3924.417071908639	6057.292699095668	3471.841469008883	4276.309446045768	5530.581188798459	4924.535900790625	1892.302484084184	2965.9186160448385	1853.3739452452526	3906.7276427348506	3053.4273157761218	2564.604795294343	2565.5820023845636	2186.170970692935	2018.581560205505	3328.430043300232	2574.1661044325606	4360.288525016087	4234.327851143695	4586.040408398446	3705.9069520314947	3218.139841844358	16960.716680588343	4380.077033088519	6418.009199442522	2986.0234148784393	5409.53335441557	2917.4496715330874	2727.8412831714104	4019.230937329079	4045.8220946796205	5343.6579014313	6104.692481453349	4399.920835080574	4077.2394450212137	4017.2081322977033	6695.815816367576	3887.0002922014473	4017.441799988736	6622.114928464648	7084.440829845723	7792.791217172155	5222.042253184473	7479.144071024998	2591.924716631455	2543.4957486748594	4889.174810956967	4728.61128835715	6338.061920662487	3833.958686626853	6160.574605140389	1465.3244900808315	1286.516929630764	5019.082811923118	2731.1728075962887	598.6382548882634	5739.291837344992	5676.527802842021	3591.5110775998623	5328.09833150073	3254.291562799389	6705.258727697314	6640.162502458234	5052.011937008434	4196.0804078169995	3391.1543517177683	6397.656895346224	2256.3270947357096	3255.6909709232827	4805.36340822041	4144.181305934752	1759.6635166420722	3259.136844723659	3778.558326202052	4030.10780275917	686.2902994784491	758.3141717155314	3155.9258283504505	4777.4193230282435	5968.069429077615	3752.194537916291	6586.7089635346365	1977.8080390715152	3427.6097205718193	3326.180157031313	7100.008733055342	5850.023292407184	5907.405749890922	4208.968909212474	6331.7801806286625	4910.885226267422	5837.505603144541	3760.6715024175387	4553.717381712652	3683.923358921986	3748.0155125598385	4148.32073542658	1936.317039384032	1520.8494174336847	8997.194300269617	7896.762448827011	4691.263670292692	3667.1078706015983	4067.958894637621	5615.601091966198	1671.1193180994674
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.30743376328883	275.6851547032779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.81766921467975	56.071789043792705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.773403588931565	105.3600997398408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.060651211588912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.82460893081439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.606322433084447	10.479175996417375	12.2910468225148	19.0679603412444	0.0	0.0	0.0	0.0	2.863385173650201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.172436660014973	0.0	0.0	0.0	0.0	0.0	4.858311044364115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.105704976720226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9873806127338383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.97046160362636	44.200708805556246	0.0	0.0	0.0	5.011729573249699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4689831170575074	0.0	0.0	0.0	0.0	0.0
4-HYDROXYMANDELATE-DEGRADATION-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.220685855220005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AEROBACTINSYN-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.12	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.318518518518519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.853658536585366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5662327188940091	1.5806725751255577	0.0	0.0	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65625	0.0	0.0	0.0	0.0	0.0
ALLANTOINDEG-PWY	0.0	0.0	0.0	0.0	46.60139444769112	0.0	40.32	105.31737747561337	17.005488859214243	1.9342385183331245	2.8071294649673235	76.29	0.0	0.0	95.46251217137294	0.0	0.0	6.069607792098155	8.441359299740785	2.102195050635836	9.496518034613686	105.42528677798292	31.875323507035894	112.05914616082649	129.126433579391	0.0	0.0	13.537241018708729	39.94690537626127	74.2064353993216	14.219004547751389	2.735042735042735	4.745762711864407	67.5221349800181	44.16554353697916	0.86	0.0	0.0	1.1207103124855136	0.0	35.78076069730586	107.29	71.6837488043972	31.27018926027097	26.536409872123123	7.035275713727024	1.1142706964520368	5.849789819223427	0.0	0.0	0.0	95.0	65.43	0.0	0.0	31.62757904451494	0.0	0.0	142.95102065760625	133.46454120343358	0.0	0.0	0.0	0.0	119.76996328467902	4.4151054833830665	11.635542738671209	0.0	0.0	0.0	18.6516225781513	21.691634310581012	1.0709121923037204	3.101077224235503	17.988303870156294	11.370704061324687	131.0	172.02967693058525	67.28	33.57	124.16303216403944	2.8035763108015397	0.0	0.0	0.0	32.27928949490612	1.0948739495798319	6.213484367575787	56.86	19.04213339060164	0.0	0.0	9.089500637310364	63.71	7.149447384078713	0.0	1.5477689987747791	0.0	9.123966942148762	8.539083557951482	1.9558480176358572	5.537254026885674	9.723799952854183	355.22982037388124	93.56085260646864	3.7912465287012433	0.0	174.32191988577978	206.9656936232708	209.34040296924707	148.28242464564582	0.0	0.0	444.3358695915221	117.70212954603718	0.0	0.0	0.0	0.0	0.0	15.5892610585528	0.0	72.10982784789533	0.0	20.052302036199094	158.04048590292635	52.25679273604419	4.726211421453404	0.8362563962322977	26.17309398297459	0.0	16.83959874022755	0.0	0.0	5.118003138778866	0.0	452.21496425077765	0.0	30.78405861991645	112.63456919247466	39.608597384669736	36.30499915839084	60.29947687155862	217.20809790936633	0.0	0.0	0.0	174.2989296795863	228.2351575123898	0.0	15.667655786350148	6.632270377230086	13.942787972920073	65.1439515488483	270.1506693484063	53.804965144320356	145.19773785097092	32.90578301180111	57.761392512291906	42.88377301234068	108.55786350148367	0.0	0.0	0.0	0.0	39.02771855010661	16.55573505654281	18.015424164524422	7.728813559322033	331.6007568972704	211.96013182035787	0.0	0.0	2.2226741289513647	0.0	23.341374022082896	16.627468634386513	6.050420168067227	3.0919470691780395	7.223880640189585	718.4234804482601	501.13999999999993	3.7100000000000004	0.0	12.634563036485497	225.36697834798548	14.82767995543718	0.5708258746948738	41.43356267029973	21.613452356238323	15.503406593406595	5.952846195902641	11.412127596495324	15.140000000000002	10.011400402739827	5.843840595348766	13.191580667763729	181.61344435418363	36.86995136798252	4.976014290632749	35.27416892992939	0.0	13.525912081066396	342.512431225565	1.022374506233594	86.32259657970556	83.13189761487217	0.0	0.0	0.0	2.3035940159139834	17.51102443823679	48.83246608027717	0.5696928529238039	95.23035026897361	19.923507997793713	17.854898210137996	20.172400534534802	2.4056479690522243	11.318804483188046	0.0	3.652931384222937	93.71025418474892	3.6825396825396832	2.2189285714285716	0.0	336.5207524802421	247.68644927779084	10.45896143483892	0.0	184.83252720180803	247.70758816930757	0.0	20.480279276327398	34.775298543335424	9.999105200546826	68.06687831270186	26.423067684876855	18.854758912583428	0.0	17.72102861682543	46.95842937763293	203.4809556431271	0.0	0.0	27.190448036979824	18.600342685799955	3.228240343347639	1.4575567567567567	6.14	3.4300000000000006	0.0	0.0	3.827694142197048	16.49466200993302	0.0	0.0	5.891955452704657	33.84388321391106	0.0	0.0	2.5958365143206223	6.592988600493666	0.0	0.0	2.3783783783783785	0.0	4.684232209737828	2.072303557716918	61.627868072177286	69.20121213298862	1.57	23.591670026428847	0.0	0.0	17.396049851436118	0.0	14.700460829493087	75.12640995204411	79.7678814726793	1.14	0.0	0.0	33.281930519305384	44.032522464996376	77.533831021622	108.09294190251124	0.0	16.70922395592197	36.84444847352773	86.86719458472118	315.72	44.23990089489663	19.42719984961007	0.0	26.684884690130286	114.88623173132204	48.64432826179161	15.764425227374385	102.56846509158483	25.600969524744823	0.0	181.05953022657275	2.90656146179402	4.402304485994508	0.0	0.0	0.0	41.14794212619567	38.311332131087774	52.11444120039459	0.0	0.0	0.0	1.821382546137003	38.00082395722924	9.769324654190399	39.03348543473923	0.0	1.278702775877164	0.0	125.29464891904794	283.0083720532106	12.081997134022174	10.981529218030252	48.248520710059175	14.8456992777413	72.86456203205304	9.369077400292873	0.0	15.503492480359876	2.1684632931956784	3.49092525699214	99.89167649249308	69.45236142104736	0.0	14.95373549125388	12.216860486717444	6.992104711554138	6.349176112010668	49.04269692943181	0.0
